payment_id,order_id,payment_datetime,payment_type,payment_status,payment_amount,card_id,points_used
901311,501030,2026-01-22 01:00:00,card,failed,0.0,,0
901312,501031,2026-04-08 01:00:00,installment,success,285.34,,0
901313,501031,2026-04-15 00:00:00,installment,success,364.55,,0
901314,501032,2026-04-30 01:00:00,card,success,1556.08,,0
901315,501033,2026-04-19 01:00:00,card,failed,0.0,,0
901316,501033,2026-04-19 02:00:00,card,success,1920.76,,0
901317,501034,2026-02-10 01:00:00,installment,success,83.03,,0
901318,501034,2026-02-17 00:00:00,installment,success,142.67,,0
901319,501035,2026-04-03 01:00:00,card,success,1425.56,,0
901320,501036,2026-03-09 01:00:00,cash,success,409.8,,0
901321,501037,2026-03-10 01:00:00,card,success,3932.21,,0
901322,501037,2026-03-11 00:00:00,refund,refunded,-983.05,,0
901323,501038,2026-01-11 01:00:00,loyalty_card,success,4962.06,,0
901324,501039,2026-02-25 01:00:00,loyalty_card,success,7297.01,C70025,5
901325,501040,2026-02-20 01:00:00,card,failed,0.0,,0
901326,501041,2026-01-21 01:00:00,cash,success,551.84,,0
901327,501042,2026-04-09 01:00:00,installment,success,371.38,,0
901328,501042,2026-04-16 00:00:00,installment,success,341.74,,0
901329,501045,2026-04-25 01:00:00,card,success,791.86,,0
901330,501045,2026-04-26 00:00:00,refund,refunded,-395.93,,0
901331,501046,2026-01-19 01:00:00,installment,success,2074.5,,0
901332,501046,2026-01-26 00:00:00,installment,pending,0.0,,0
901333,501047,2026-04-19 01:00:00,card,success,3196.04,,0
901334,501048,2026-03-01 01:00:00,card,failed,0.0,,0
901335,501048,2026-03-01 02:00:00,card,success,9057.76,,0
901336,501049,2026-03-12 01:00:00,cash,success,977.0,,0
901337,501050,2026-02-16 01:00:00,installment,success,1085.28,,0
901338,501050,2026-02-23 00:00:00,installment,success,1567.26,,0
901339,501051,2026-04-29 01:00:00,card,success,3178.09,,0
901340,501051,2026-04-30 00:00:00,refund,refunded,-3178.09,,0
901341,501052,2026-03-12 01:00:00,card,failed,0.0,,0
901342,501052,2026-03-12 02:00:00,card,success,1633.35,,0
901343,501054,2026-02-09 01:00:00,card,success,806.91,,0
901344,501054,2026-02-10 00:00:00,refund,refunded,-80.69,,0
901345,501055,2026-01-05 01:00:00,card,success,2795.6,,0
901346,501055,2026-01-06 00:00:00,refund,refunded,-279.56,,0
901347,501056,2026-01-21 01:00:00,card,success,3082.42,,0
901348,501057,2026-03-19 01:00:00,card,success,522.31,,0
901349,501058,2026-01-04 01:00:00,installment,success,1513.47,,0
901350,501058,2026-01-11 00:00:00,installment,success,1374.15,,0
901351,501059,2026-01-23 01:00:00,cash,success,361.83,,0
901352,501060,2026-04-16 01:00:00,card,success,508.24,,0
901353,501061,2026-03-25 01:00:00,card,success,2584.24,,0
901354,501062,2026-01-15 01:00:00,card,failed,0.0,,0
901355,501062,2026-01-15 02:00:00,card,success,2340.19,,0
901356,501063,2026-04-24 01:00:00,card,failed,0.0,,0
901357,501063,2026-04-24 02:00:00,card,success,392.62,,0
901358,501064,2026-04-26 01:00:00,card,failed,0.0,,0
901359,501065,2026-04-19 01:00:00,cash,success,2891.62,,0
901360,501066,2026-04-03 01:00:00,installment,success,1737.17,,0
901361,501066,2026-04-10 00:00:00,installment,pending,0.0,,0
901362,501067,2026-01-08 01:00:00,card,success,768.08,,0
901363,501067,2026-01-09 00:00:00,refund,refunded,-384.04,,0
901364,501068,2026-02-10 01:00:00,card,failed,0.0,,0
901365,501068,2026-02-10 02:00:00,card,success,1580.53,,0
901366,501069,2026-04-22 01:00:00,installment,success,2279.13,,0
901367,501069,2026-04-29 00:00:00,installment,success,1306.43,,0
901368,501070,2026-01-19 01:00:00,card,success,4865.41,,0
901369,501072,2026-04-13 01:00:00,installment,success,1887.23,,0
901370,501072,2026-04-20 00:00:00,installment,success,2634.09,,0
901371,501073,2026-02-15 01:00:00,card,failed,0.0,,0
901372,501073,2026-02-15 02:00:00,card,success,216.04,,0
901373,501074,2026-01-28 01:00:00,installment,success,1075.29,,0
901374,501074,2026-02-04 00:00:00,installment,success,648.26,,0
901375,501075,2026-04-20 01:00:00,card,success,4288.95,,0
901376,501075,2026-04-21 00:00:00,refund,refunded,-2144.48,,0
901377,501076,2026-04-01 01:00:00,card,success,493.68,,0
901378,501077,2026-03-09 01:00:00,installment,success,474.25,,0
901379,501077,2026-03-16 00:00:00,installment,success,393.95,,0
901380,501078,2026-01-15 01:00:00,card,success,2008.04,,0
901381,501079,2026-04-09 01:00:00,points,success,0.0,C70023,50
901382,501080,2026-02-06 01:00:00,cash,success,2115.0,,0
901383,501081,2026-01-01 01:00:00,card,success,689.17,,0
901384,501082,2026-03-08 01:00:00,card,failed,0.0,,0
901385,501082,2026-03-08 02:00:00,card,success,6317.08,,0
901386,501083,2026-04-21 01:00:00,cash,success,3653.63,,0
901387,501084,2026-01-24 01:00:00,loyalty_card,success,3168.35,,0
901388,501085,2026-01-27 01:00:00,loyalty_card,success,4590.62,,0
901389,501086,2026-02-09 01:00:00,card,success,3496.36,,0
901390,501088,2026-03-02 01:00:00,installment,success,775.08,,0
901391,501088,2026-03-09 00:00:00,installment,success,1169.26,,0
901392,501089,2026-02-05 01:00:00,card,success,1035.55,,0
901393,501089,2026-02-06 00:00:00,refund,refunded,-258.89,,0
901394,501090,2026-04-08 01:00:00,card,failed,0.0,,0
901395,501090,2026-04-08 02:00:00,card,success,230.86,,0
901396,501092,2026-01-24 01:00:00,card,success,3106.87,,0
901397,501093,2026-01-24 01:00:00,card,failed,0.0,,0
901398,501093,2026-01-24 02:00:00,card,success,644.2,,0
901399,501094,2026-04-16 01:00:00,cash,success,5745.97,,0
901400,501095,2026-01-04 01:00:00,card,success,4928.9,,0
901401,501096,2026-03-08 01:00:00,cash,success,5248.36,,0
901402,501097,2026-02-03 01:00:00,card,success,3243.79,,0
901403,501098,2026-02-26 01:00:00,cash,success,299.51,,0
901404,501099,2026-02-18 01:00:00,loyalty_card,success,2639.21,C70032,0
901405,501100,2026-03-28 01:00:00,card,success,6009.37,,0
901406,501101,2026-02-22 01:00:00,card,success,1108.94,,0
901407,501102,2026-04-30 01:00:00,card,SUCCESS,3875.23,,0
901408,501103,2026-04-26 01:00:00,card,failed,0.0,,0
901409,501103,2026-04-26 02:00:00,card,success,312.81,,0
901410,501104,2026-01-23 01:00:00,loyalty_card,success,5151.31,C70031,0
901411,501105,2026-04-19 01:00:00,card,success,5619.98,,0
901412,501105,2026-04-20 00:00:00,refund,refunded,-562.0,,0
901413,501106,2026-03-10 01:00:00,cash,success,125.37,,0
901414,501107,2026-04-05 01:00:00,card,success,1870.41,,0
901415,501107,2026-04-06 00:00:00,refund,refunded,-467.6,,0
901416,501108,2026-02-22 01:00:00,points,success,0.0,C70102,100
901417,501109,2026-03-03 01:00:00,cash,success,3435.97,,0
901418,501112,2026-03-01 01:00:00,card,success,86.56,,0
901419,501113,2026-02-23 01:00:00,card,success,4537.41,,0
901420,501114,2026-03-11 01:00:00,card,success,5836.07,,0
901421,501114,2026-03-12 00:00:00,refund,refunded,-583.61,,0
901422,501115,2026-04-11 01:00:00,card,success,1682.04,,0
901423,501116,2026-02-26 01:00:00,cash,success,62.19,,0
901424,501117,2026-01-10 01:00:00,card,success,672.47,,0
901425,501118,2026-02-09 01:00:00,card,success,522.36,,0
901426,501119,2026-01-07 01:00:00,card,failed,0.0,,0
901427,501119,2026-01-07 02:00:00,card,success,2313.53,,0
901428,501120,2026-04-13 01:00:00,card,success,1987.58,,0
901429,501121,2026-02-07 01:00:00,card,success,382.12,,0
901430,501121,2026-02-08 00:00:00,refund,refunded,-95.53,,0
901431,501122,2026-03-26 01:00:00,card,success,2343.81,,0
901432,501123,2026-03-02 01:00:00,card,success,2099.11,,0
901433,501123,2026-03-03 00:00:00,refund,refunded,-524.78,,0
901434,501124,2026-03-25 01:00:00,cash,success,4730.77,,0
901435,501125,2026-01-03 01:00:00,card,failed,0.0,,0
901436,501125,2026-01-03 02:00:00,card,success,4992.42,,0
901437,501126,2026-02-20 01:00:00,card,success,54.72,,0
901438,501126,2026-02-21 00:00:00,refund,refunded,-13.68,,0
901439,501127,2026-03-27 01:00:00,card,success,4517.66,,0
901440,501128,2026-02-16 01:00:00,card,FAILED,0.0,,0
901441,501128,2026-02-16 02:00:00,card,success,2884.19,,0
901442,501129,2026-03-09 01:00:00,cash,success,4634.88,,0
901443,501130,2026-04-02 01:00:00,card,success,2392.59,,0
901444,501130,2026-04-03 00:00:00,refund,refunded,-239.26,,0
901445,501131,2026-03-17 01:00:00,card,failed,0.0,,0
901446,501132,2026-02-07 01:00:00,cash,success,2199.2,,0
901447,501133,2026-04-25 01:00:00,card,success,4343.79,,0
901448,501134,2026-02-05 01:00:00,card,success,3653.54,,0
901449,501135,2026-04-21 01:00:00,cash,success,1241.64,,0
901450,501136,2026-02-10 01:00:00,loyalty_card,success,3378.84,,0
901451,501137,2026-03-10 01:00:00,card,failed,0.0,,0
901452,501137,2026-03-10 02:00:00,card,success,3287.14,,0
901453,501138,2026-01-13 01:00:00,points,success,0.0,C70008,20
901454,501139,2026-03-28 01:00:00,installment,success,1278.69,,0
901455,501139,2026-04-04 00:00:00,installment,pending,0.0,,0
901456,501140,2026-02-27 01:00:00,card,success,4077.67,,0
901457,501140,2026-02-28 00:00:00,refund,refunded,-4077.67,,0
901458,501141,2026-02-19 01:00:00,card,failed,0.0,,0
901459,501141,2026-02-19 02:00:00,card,success,1518.93,,0
901460,501142,2026-01-30 01:00:00,card,success,1628.71,,0
901461,501143,2026-03-03 01:00:00,installment,success,763.28,,0
901462,501143,2026-03-10 00:00:00,installment,success,996.91,,0
901463,501144,2026-04-11 01:00:00,installment,success,866.57,,0
901464,501144,2026-04-18 00:00:00,installment,pending,0.0,,0
901465,501145,2026-01-25 01:00:00,card,success,1858.47,,0
901466,501145,2026-01-26 00:00:00,refund,refunded,-929.24,,0
901467,501146,2026-04-22 01:00:00,card,success,3282.09,,0
901468,501147,2026-01-27 01:00:00,card,failed,0.0,,0
901469,501147,2026-01-27 02:00:00,card,success,1466.26,,0
901470,501148,2026-02-20 01:00:00,loyalty_card,success,5193.55,C70061,0
901471,501150,2026-02-26 01:00:00,loyalty_card,success,357.06,C70160,0
901472,501152,2026-02-16 01:00:00,card,failed,0.0,,0
901473,501152,2026-02-16 02:00:00,card,success,1035.49,,0
901474,501153,2026-04-28 01:00:00,card,success,1105.85,,0
901475,501153,2026-04-29 00:00:00,refund,refunded,-1105.85,,0
901476,501154,2026-04-10 01:00:00,card,failed,0.0,,0
901477,501154,2026-04-10 02:00:00,card,success,2290.11,,0
901478,501155,2026-02-08 01:00:00,card,success,3094.38,,0
901479,501156,2026-01-16 01:00:00,card,SUCCESS,3012.8,,0
901480,501157,2026-04-30 01:00:00,cash,success,5652.07,,0
901481,501158,2026-01-22 01:00:00,card,SUCCESS,328.82,,0
901482,501158,2026-01-23 00:00:00,refund,refunded,-32.88,,0
901483,501159,2026-03-26 01:00:00,loyalty_card,success,516.4,,0
901484,501160,2026-02-23 01:00:00,card,success,1075.84,,0
901485,501160,2026-02-24 00:00:00,refund,refunded,-107.58,,0
901486,501161,2026-01-01 01:00:00,card,success,2316.03,,0
901487,501162,2026-03-13 01:00:00,card,success,593.35,,0
901488,501163,2026-04-23 01:00:00,card,success,541.4,,0
901489,501164,2026-01-16 01:00:00,card,success,1560.75,,0
901490,501165,2026-02-28 01:00:00,card,success,325.01,,0
901491,501166,2026-04-29 01:00:00,cash,success,3525.25,,0
901492,501167,2026-01-31 01:00:00,card,success,2881.79,,0
901493,501168,2026-02-11 01:00:00,cash,success,3866.09,,0
901494,501170,2026-02-01 01:00:00,card,success,1627.37,,0
901495,501171,2026-02-28 01:00:00,card,success,4960.11,,0
901496,501172,2026-02-03 01:00:00,cash,success,5196.37,,0
901497,501173,2026-01-09 01:00:00,loyalty_card,success,390.75,,0
901498,501174,2026-03-22 01:00:00,card,success,1695.47,,0
901499,501175,2026-01-11 01:00:00,card,success,2993.45,,0
901500,501175,2026-01-12 00:00:00,refund,refunded,-748.36,,0
901501,501176,2026-04-06 01:00:00,loyalty_card,success,2449.02,,0
901502,501177,2026-01-10 01:00:00,card,success,3772.39,,0
901503,501179,2026-01-17 01:00:00,loyalty_card,success,1184.37,,0
901504,501180,2026-03-09 01:00:00,cash,success,955.88,,0
901505,501181,2026-02-17 01:00:00,card,failed,0.0,,0
901506,501182,2026-02-21 01:00:00,card,success,1135.52,,0
901507,501183,2026-04-21 01:00:00,card,success,3212.57,,0
901508,501184,2026-01-25 01:00:00,card,success,5425.35,,0
901509,501185,2026-01-21 01:00:00,installment,success,583.16,,0
901510,501185,2026-01-28 00:00:00,installment,success,326.01,,0
901511,501186,2026-04-11 01:00:00,card,failed,0.0,,0
901512,501186,2026-04-11 02:00:00,card,success,1156.72,,0
901513,501187,2026-04-12 01:00:00,installment,success,136.07,,0
901514,501187,2026-04-19 00:00:00,installment,success,92.93,,0
901515,501188,2026-04-23 01:00:00,card,success,3823.92,,0
901516,501189,2026-03-06 01:00:00,card,failed,0.0,,0
901517,501189,2026-03-06 02:00:00,card,success,7844.68,,0
901518,501190,2026-03-04 01:00:00,card,success,3862.41,,0
901519,501191,2026-03-30 01:00:00,installment,success,1899.85,,0
901520,501191,2026-04-06 00:00:00,installment,success,1923.84,,0
901521,501192,2026-02-20 01:00:00,card,success,2133.3,,0
901522,501193,2026-02-05 01:00:00,loyalty_card,success,695.84,,0
901523,501194,2026-03-22 01:00:00,card,failed,0.0,,0
901524,501195,2026-04-15 01:00:00,loyalty_card,success,1140.38,C70120,5
901525,501196,2026-03-29 01:00:00,card,success,514.78,,0
901526,501197,2026-03-07 01:00:00,card,success,2175.02,,0
901527,501198,2026-04-14 01:00:00,card,failed,0.0,,0
901528,501198,2026-04-14 02:00:00,card,success,119.95,,0
901529,501199,2026-01-15 01:00:00,loyalty_card,success,4239.11,C70126,5
901530,501200,2026-04-06 01:00:00,card,success,4780.78,,0
901531,501200,2026-04-07 00:00:00,refund,refunded,-2390.39,,0
999999,999999,2026-04-01 10:00:00,card,success,123.45,,0
901296,501016,2026-02-27 01:00:00,card,success,2652.64,,0
900973,500762,2026-03-16 01:00:00,installment,success,3020.49,,0
900398,500314,2026-01-26 01:00:00,loyalty_card,success,1247.32,,0
901339,501051,2026-04-29 01:00:00,card,success,3178.09,,0
901143,500899,2026-02-28 01:00:00,installment,success,2734.35,,0
900320,500246,2026-02-01 01:00:00,card,success,2593.78,,0
900256,500198,2026-04-17 02:00:00,card,success,38.99,,0
901381,501079,2026-04-09 01:00:00,points,success,0.0,C70023,50
900614,500488,2026-02-22 01:00:00,cash,success,880.42,,0
900448,500356,2026-04-23 01:00:00,card,success,1327.83,,0
